"","y1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1",24.9459404734715,-1.20706574938542,-1.81689753163211,-1.68786274929481,2.49181856936183,-0.903147902477641,0.490600539010659,-1.43125539940829,-0.126869338829154,0.741723661237414,-0.99406828969751,-1.41593160973012,-1.40578806310414,1.71471018221662,0.182122757136042,1.20393844685303,0.891773934737422,-1.33805321195466,-1.02171939339568,0.110646579052516,0.139198909782174,-0.553323801484436,-0.65277254152607,0.592105769114261,-0.422684271550249,-1.15734618974222,-0.276458891246817,0.660622778782282,1.04917052226811,1.2036479536097,0.752979779872516,-0.83821448529206,0.108933651803645,1.17372050560179,-0.423749774784091,-0.662432070483683,0.342444752247973,0.181445616108522,0.220993788410497,-0.13290393464296,-0.610659039876074,0.816564755557316,0.140929505882439,-1.1528456228495,1.28668418318557,0.473180200285405,0.408228563384361,2.21658400950672,0.427264759629696,-0.83147346712713,1.44908620540476
"2",12.3840752239469,0.27742924211066,0.627166843904992,-0.955201076693325,0.0532214972091941,-0.00609830839027115,0.024991429875669,0.126112854767537,-0.0230814711493494,-0.130536341910467,0.721472572967591,0.317440243966559,-1.50388313649488,0.905068124581337,-0.015798127900522,-1.01536472505606,-0.573214457241906,0.434218790812432,1.60684547922866,-0.927574596483964,-0.921034430827611,-1.12706550608054,-0.322347978227066,-0.432767218250419,0.296145182129751,0.781805959424211,0.9185384129391,-0.740973760340872,-0.225303519111726,-0.982314245652454,1.13301086257632,0.469145464397359,-0.632577736108348,0.910265661461465,1.70067800099435,-1.17508587960609,-0.399631982522693,-0.431070640340795,-0.426522410910566,0.585003742480381,0.770098465774204,-0.858144233479651,1.16712776741016,0.297241799383162,0.980634232312305,-1.23855191956454,0.270611126223585,1.38657231624414,-1.47172331125424,1.46242730967395,-0.0815887055026189
"3",16.2920705129019,1.08444117668306,0.518092102643454,-0.648057157133975,0.456249094155073,-0.904131936792504,1.29905348813645,0.436859048595042,-0.769297224221732,-0.7222654465744,-0.203596287488125,0.728134167845116,0.112287940466939,-0.175010977676381,-0.164085472454515,-0.0345637808594609,0.0639661469358482,0.358124317428233,1.35340647357341,1.01016795366507,-1.49669042675573,0.0360472233657519,-0.00556128595794793,-0.219211795499998,0.16219971237527,-0.498597715728678,-1.01810298538838,-0.855399956109046,-0.965906733458139,2.16124354524798,1.31011556740621,-0.248639400334675,0.68551693084083,2.15894389066978,0.497096877057996,-0.730053288928917,-0.204135368527761,-0.0121035568163475,0.343504891679161,-0.445312761263317,-0.728216700875115,1.15785967538095,-0.352905736223933,-1.9600664418631,-0.601536304531493,-1.57745988314581,1.10498895113063,0.642215724253221,-0.497426502827793,-0.564071588265778,-1.3716908303547
"4",23.163378100845,-2.34569770262935,0.140921830082034,0.261034186503053,1.57705523258066,-0.0604531584397757,-0.234573207268628,0.148748643443131,-1.4731473047226,1.07326031150624,-0.88382000419436,-1.89954945705222,-0.578117773435699,0.902320046421316,-0.234376750394948,1.05260951760972,0.0434297087455363,-0.361905370622218,0.435233531075079,1.89671433489171,0.536240680788668,-1.1683371620719,0.43402053232981,0.810331946116426,1.57709019815681,0.823488445105272,-1.42363416877952,0.569412889841192,0.040954457897515,-1.09256720988514,-1.72906038785856,1.87021151033334,-0.42704665206608,-0.165059273656703,1.08978262219648,-1.14207205354075,0.210211245387644,0.0100952431731498,-0.13808278620748,1.56629956767068,-0.0524754284742448,-0.536103607501564,-0.0177043078590642,-0.0219629709204608,0.408090638132062,-1.20951297288397,-0.878818507679708,-0.32316316020423,-0.757147194818539,0.968388107193421,1.11686520057071
"5",29.521668699896,0.42912468881105,1.45727194611984,-1.21969395936623,0.622352984812014,-1.09418746436313,-0.452576210338493,-1.02421407129346,0.666573698744346,0.442608951210281,-0.749043916712874,-1.14450364710017,-1.3121681883479,2.91200376273931,-0.273947797725931,-0.223110091666969,1.79995562301524,0.575818344849929,0.233969179608095,-0.802912555631003,-0.702727736534659,0.0443033520712125,1.43223855673887,-1.47002458678415,-2.61539856845919,0.0151051205057456,-0.660310332517605,-0.84487880820071,-0.0322747220335888,1.81664568878496,1.2316283280278,-0.36546695194032,-0.0589373167139309,0.483164130610756,0.932837439667437,0.39910982781777,0.455711857754117,-0.0466831467309423,0.654861807095885,-0.74610439166688,-1.91617379942551,-1.66006458541542,1.22681734575762,-1.59085207825966,-0.555772405544715,-0.771757942974796,-1.98226363862146,0.0715328033890156,0.655550850809727,-0.16167548836353,0.734673750878193
"6",42.4437060658291,0.506055892157574,-0.49359652203013,-1.55018883246389,1.18797526900056,0.35291853764536,-0.0111257301124624,0.260219985683171,0.3877895556935,-1.60099800619692,0.107297177943167,0.576936010482881,0.792026568112932,-1.44237227542026,-0.0438132448226427,1.94349293840875,-2.58268208156305,0.0898861817846931,-0.818422565125082,-0.108182519735277,0.0378675488932745,0.268651527482109,-2.64755889961806,-0.305323890317028,-0.872934352002525,0.384125260815863,0.296350494269989,0.441422451697405,-1.51770549930826,0.839858842012285,1.32804320247144,-0.421619768226886,-0.824877872770715,1.28797276144641,-0.0411608846637793,-0.388443032554971,-0.83350277869722,-0.2685657123131,-1.09272607757042,-1.11927574798011,1.48591430938599,0.98772672138684,2.53136951253398,0.336477870306646,-0.220007251534098,0.82646725218213,-1.10334033785988,-1.37715493538499,-0.0538427186833288,-0.439309979455014,-0.473277287959173
"7",-6.42078453955879,-0.574739960134649,-2.12224406186793,0.775057206031561,-0.280180212920304,0.030408451689766,0.932590940360153,1.03373354898663,1.31888632272393,-0.65692613040327,1.02305496483108,0.198325979695407,1.35028056882127,1.22609721290027,0.64358095575764,0.167018936799114,-0.217811226158991,-0.622318384744975,-0.77279332516031,0.131949970626302,-0.594909217055714,-0.182046212329693,-0.0057698258832777,-0.165401300555592,0.0824541430789294,0.705260069962867,-0.906107177598107,-0.143402069197061,-0.0794147318984082,-1.23961068105524,-0.54871704582896,-0.0771328109339896,-1.11976287966133,0.254235775736701,-1.34764384404485,0.394079604029326,0.794638475000149,0.790402354352272,0.469563881262476,1.16879800547953,-0.336488330343967,-1.1816194278667,-0.462519814472225,1.15174812662255,0.584762278106253,1.22834180718458,-1.17634678543572,-0.403426131430612,1.20065728540014,1.90811416710235,-0.726354715351598
"8",6.37763265677563,-0.546631855784187,-0.133566601258707,1.75811370795083,-1.35150097900145,-1.40339783450505,-0.729028936739678,-0.184284011015089,0.699803568911556,-1.79616765585246,0.363015967404132,1.07456239843496,0.206113378218827,-1.41255064922131,2.97168791307169,-0.475832239522933,2.15318975914003,0.825471704758455,0.618196649127428,0.0906482648082418,-0.0882036740499565,-1.26716743674937,-1.65658931756495,0.00410081239788414,-0.621481114145047,2.55008053874004,-1.04605480443901,0.622136458180382,-0.485920520562237,0.696210804750657,0.43141664784577,0.189517018976145,0.672034434191125,0.66712104211076,0.11463369867179,-0.0832945494227319,-1.58750229327394,0.250982018966752,0.473873373540554,-1.11580549604684,-1.20285275673211,-1.13368179228844,2.11706862492948,-0.0169897133802554,0.332595169502838,0.710725621800365,-0.246986008037045,0.0972816688334475,0.0704867810219697,-1.50073973333903,1.03006957147243
"9",-2.616557285668,-0.564451999093283,-0.427600353483175,1.41799802929312,-0.289425194093877,2.52543235500834,1.39921972499092,1.49590531655703,1.09119496159442,1.45904640547705,-0.372573570499146,0.625656591543763,-0.297736123812423,0.0233494912835659,-0.423817490969213,0.012724234502819,1.11182687961701,-0.844808287734998,-0.142789105534769,0.33257673368803,-0.322158267166552,0.737511201243278,-0.235926603577788,0.216084390680303,-0.934314731238235,0.460908166627902,-0.778409492261132,-2.01469193178986,-0.0591676192883202,0.360821496642231,-0.342717349735681,-1.09269632225926,-0.622480961600427,1.02205053131273,-1.13010617297904,-0.617975188638057,0.213771128461532,-1.18362622512739,-2.04393111772175,0.749793382659478,-1.44923708867297,-0.157090991217623,-1.07454243962106,-0.274147614749544,-0.706365896672495,1.20271635433204,-0.110942664241575,1.07289722135375,-0.202872459995315,0.587005909301271,0.404069507996571
"10",18.7720263762541,-0.890037829044104,0.0877948105218146,-1.26914427249312,-1.17883291711036,-1.28188621068071,-0.0584277449345433,-0.558790039463663,0.521747864656823,-0.640434612070894,0.911482192392232,-0.699694825746965,-0.625165042513871,-1.36274372711353,0.105095855815734,0.895374569626739,-0.955655551143894,0.148997114511485,-0.849619027094595,-0.751968976070773,-1.21483436357188,-2.26876698476274,-0.241828556880247,-2.30579074257723,-0.19477667936864,0.759620738947039,1.02082533644974,-0.957510619335636,0.797598736171069,-0.876653514278726,0.464811614850463,-0.868902140185969,-0.830858450675195,1.67592193077413,-0.0207723909994751,-0.180693889796337,-0.202505496738029,0.850862065210725,0.445463219213078,0.406864879887353,-0.196920515722759,-0.44032647579283,-0.143396854462861,-0.933651674514867,-0.297874929403103,-1.20005680878136,0.15024775849054,1.61203962441995,-2.20932628893105,0.776910003807163,-1.6962678352256
